Data/DragenGermline/AggregateReports/report_files/samples/Seq25-8642/Seq25-8642.html	dfefbbf0
Data/DragenGermline/AggregateReports/report_files/samples/Seq25-8950/Seq25-8950.html	85f7cd71
Data/DragenGermline/AggregateReports/report_files/samples/Seq25-9259/Seq25-9259.html	c0d16ea3
Data/DragenGermline/AggregateReports/report_files/samples/Seq25-9369/Seq25-9369.html	4bf332fb
Data/DragenGermline/AggregateReports/report_files/samples/Seq25-9472/Seq25-9472.html	071ed4db
Data/DragenGermline/AggregateReports/report_files/samples/Seq25-9909/Seq25-9909.html	a35cb546
Data/DragenGermline/AggregateReports/report_files/samples/Seq25-9974/Seq25-9974.html	67cf0ebd
Data/DragenGermline/AggregateReports/report.html	5ed06a96
Data/DragenGermline/fastq/Reports/Adapter_Cycle_Metrics.csv	74ae4755
Data/DragenGermline/fastq/Reports/Adapter_Metrics.csv	0674de76
Data/DragenGermline/fastq/Reports/fastq_list.csv	bd398344
Data/DragenGermline/fastq/Reports/Quality_Metrics.csv	a1070299
Data/DragenGermline/fastq/Reports/Quality_Tile_Metrics.csv	01e01712
Data/DragenGermline/fastq/Seq25-7562_S3_L007_R1_001.fastq.gz	5ee9ce79
Data/DragenGermline/fastq/Seq25-7562_S3_L007_R2_001.fastq.gz	d556cb0b
Data/DragenGermline/fastq/Seq25-7562_S3_L008_R1_001.fastq.gz	09f3f17d
Data/DragenGermline/fastq/Seq25-7562_S3_L008_R2_001.fastq.gz	71f56c80
Data/DragenGermline/fastq/Seq25-7796_S4_L007_R1_001.fastq.gz	8de1368f
Data/DragenGermline/fastq/Seq25-7796_S4_L007_R2_001.fastq.gz	de0ca506
Data/DragenGermline/fastq/Seq25-7796_S4_L008_R1_001.fastq.gz	56efadf8
Data/DragenGermline/fastq/Seq25-7796_S4_L008_R2_001.fastq.gz	188b405a
Data/DragenGermline/fastq/Seq25-8049_S5_L007_R1_001.fastq.gz	9b0e45e3
Data/DragenGermline/fastq/Seq25-8049_S5_L007_R2_001.fastq.gz	7fb93a84
Data/DragenGermline/fastq/Seq25-8049_S5_L008_R1_001.fastq.gz	b9bd2d23
Data/DragenGermline/fastq/Seq25-8049_S5_L008_R2_001.fastq.gz	cbc282d2
Data/DragenGermline/fastq/Seq25-8143_S2_L007_R1_001.fastq.gz	3b81a7ca
Data/DragenGermline/fastq/Seq25-8143_S2_L007_R2_001.fastq.gz	1f26a04a
Data/DragenGermline/fastq/Seq25-8143_S2_L008_R1_001.fastq.gz	078c5348
Data/DragenGermline/fastq/Seq25-8143_S2_L008_R2_001.fastq.gz	c5264228
Data/DragenGermline/fastq/Seq25-8260_S6_L007_R1_001.fastq.gz	d49dc892
Data/DragenGermline/fastq/Seq25-8260_S6_L007_R2_001.fastq.gz	7d60edba
Data/DragenGermline/fastq/Seq25-8260_S6_L008_R1_001.fastq.gz	f3f1ff6d
Data/DragenGermline/fastq/Seq25-8260_S6_L008_R2_001.fastq.gz	1d4dffc2
Data/DragenGermline/fastq/Seq25-8297_S7_L007_R1_001.fastq.gz	199a6b84
Data/DragenGermline/fastq/Seq25-8297_S7_L007_R2_001.fastq.gz	f9c154f2
Data/DragenGermline/fastq/Seq25-8297_S7_L008_R1_001.fastq.gz	23d0cd69
Data/DragenGermline/fastq/Seq25-8297_S7_L008_R2_001.fastq.gz	bae00ec7
Data/DragenGermline/fastq/Seq25-8299_S8_L007_R1_001.fastq.gz	072ed1fd
Data/DragenGermline/fastq/Seq25-8299_S8_L007_R2_001.fastq.gz	61822aee
Data/DragenGermline/fastq/Seq25-8299_S8_L008_R1_001.fastq.gz	7b118982
Data/DragenGermline/fastq/Seq25-8299_S8_L008_R2_001.fastq.gz	6e26accd
Data/DragenGermline/fastq/Seq25-8452_S1_L007_R1_001.fastq.gz	b25219a6
Data/DragenGermline/fastq/Seq25-8452_S1_L007_R2_001.fastq.gz	494f3743
Data/DragenGermline/fastq/Seq25-8452_S1_L008_R1_001.fastq.gz	6828e576
Data/DragenGermline/fastq/Seq25-8452_S1_L008_R2_001.fastq.gz	c71662f7
Data/DragenGermline/fastq/Seq25-8642_S9_L007_R1_001.fastq.gz	316f2548
Data/DragenGermline/fastq/Seq25-8642_S9_L007_R2_001.fastq.gz	6b3ea5ef
Data/DragenGermline/fastq/Seq25-8642_S9_L008_R1_001.fastq.gz	b6da4af5
Data/DragenGermline/fastq/Seq25-8642_S9_L008_R2_001.fastq.gz	8ac3d55b
Data/DragenGermline/fastq/Seq25-8950_S10_L007_R1_001.fastq.gz	8f3b5fac
Data/DragenGermline/fastq/Seq25-8950_S10_L007_R2_001.fastq.gz	dd2b3e26
Data/DragenGermline/fastq/Seq25-8950_S10_L008_R1_001.fastq.gz	91dc8c28
Data/DragenGermline/fastq/Seq25-8950_S10_L008_R2_001.fastq.gz	47a9a22b
Data/DragenGermline/fastq/Seq25-9259_S11_L007_R1_001.fastq.gz	6c367e02
Data/DragenGermline/fastq/Seq25-9259_S11_L007_R2_001.fastq.gz	44d23baa
Data/DragenGermline/fastq/Seq25-9259_S11_L008_R1_001.fastq.gz	cef87d6b
Data/DragenGermline/fastq/Seq25-9259_S11_L008_R2_001.fastq.gz	1a2b9a91
Data/DragenGermline/fastq/Seq25-9369_S12_L007_R1_001.fastq.gz	e4e955f3
Data/DragenGermline/fastq/Seq25-9369_S12_L007_R2_001.fastq.gz	001b9615
Data/DragenGermline/fastq/Seq25-9369_S12_L008_R1_001.fastq.gz	5545af23
Data/DragenGermline/fastq/Seq25-9369_S12_L008_R2_001.fastq.gz	fa2f4552
Data/DragenGermline/fastq/Seq25-9472_S13_L007_R1_001.fastq.gz	8ef11e66
Data/DragenGermline/fastq/Seq25-9472_S13_L007_R2_001.fastq.gz	fbfffc13
Data/DragenGermline/fastq/Seq25-9472_S13_L008_R1_001.fastq.gz	fa4a18d1
Data/DragenGermline/fastq/Seq25-9472_S13_L008_R2_001.fastq.gz	9549f97d
Data/DragenGermline/fastq/Seq25-9909_S14_L007_R1_001.fastq.gz	c8d8e812
Data/DragenGermline/fastq/Seq25-9909_S14_L007_R2_001.fastq.gz	563d11cd
Data/DragenGermline/fastq/Seq25-9909_S14_L008_R1_001.fastq.gz	e548c909
Data/DragenGermline/fastq/Seq25-9909_S14_L008_R2_001.fastq.gz	bee1457c
Data/DragenGermline/fastq/Seq25-9974_S15_L007_R1_001.fastq.gz	06d18e3f
Data/DragenGermline/fastq/Seq25-9974_S15_L007_R2_001.fastq.gz	c3240970
Data/DragenGermline/fastq/Seq25-9974_S15_L008_R1_001.fastq.gz	049b70ac
Data/DragenGermline/fastq/Seq25-9974_S15_L008_R2_001.fastq.gz	ae7989d2
Data/DragenGermline/SampleSheet.csv	ca08a3b1
Data/DragenGermline/Seq25-7562/germline_seq/report.html	6c8b7a9a
Data/DragenGermline/Seq25-7562/germline_seq/Seq25-7562.bam	0227ba5e
Data/DragenGermline/Seq25-7562/germline_seq/Seq25-7562.bam.bai	839199b9
Data/DragenGermline/Seq25-7562/germline_seq/Seq25-7562.bam.md5sum	dab29731
Data/DragenGermline/Seq25-7562/germline_seq/Seq25-7562.fastqc_metrics.csv	48e5cb4d
Data/DragenGermline/Seq25-7562/germline_seq/Seq25-7562.fragment_length_hist.csv	f34e41a8
Data/DragenGermline/Seq25-7562/germline_seq/Seq25-7562.insert-stats.tab	e4d07ddf
Data/DragenGermline/Seq25-7562/germline_seq/Seq25-7562.mapping_metrics.csv	83795b33
Data/DragenGermline/Seq25-7562/germline_seq/Seq25-7562.ploidy_estimation_metrics.csv	a4c45fd4
Data/DragenGermline/Seq25-7562/germline_seq/Seq25-7562.ploidy.vcf.gz	180a8c11
Data/DragenGermline/Seq25-7562/germline_seq/Seq25-7562.ploidy.vcf.gz.md5sum	71c598f0
Data/DragenGermline/Seq25-7562/germline_seq/Seq25-7562.ploidy.vcf.gz.tbi	3f825e67
Data/DragenGermline/Seq25-7562/germline_seq/Seq25-7562.trimmer_metrics.csv	753004c0
Data/DragenGermline/Seq25-7562/germline_seq/Seq25-7562.wgs_contig_mean_cov.csv	2755b8e3
Data/DragenGermline/Seq25-7562/germline_seq/Seq25-7562.wgs_coverage_metrics.csv	128b04f5
Data/DragenGermline/Seq25-7562/germline_seq/Seq25-7562.wgs_fine_hist.csv	b6d1e368
Data/DragenGermline/Seq25-7562/germline_seq/Seq25-7562.wgs_hist.csv	9bc1141b
Data/DragenGermline/Seq25-7562/germline_seq/Seq25-7562.wgs_overall_mean_cov.csv	7f9a8e12
Data/DragenGermline/Seq25-7562/logs/bcl2fastq.dragen_events.csv	e676d00a
Data/DragenGermline/Seq25-7562/logs/cmdline_0583180.txt	20c211dc
Data/DragenGermline/Seq25-7562/logs/cmdline_3752719.txt	e940b12c
Data/DragenGermline/Seq25-7562/logs/DCKR_RG-stderr_0583180.txt	7cfd0ac5
Data/DragenGermline/Seq25-7562/logs/DCKR_RG-stdout_0583180.txt	f2cbbe9e
Data/DragenGermline/Seq25-7562/logs/P2FSW-stderr_3752719.txt	32d70693
Data/DragenGermline/Seq25-7562/logs/P2FSW-stdout_3752719.txt	905dab7d
Data/DragenGermline/Seq25-7796/germline_seq/report.html	8d545115
Data/DragenGermline/Seq25-7796/germline_seq/Seq25-7796.bam	61e9f34d
Data/DragenGermline/Seq25-7796/germline_seq/Seq25-7796.bam.bai	c2181cb9
Data/DragenGermline/Seq25-7796/germline_seq/Seq25-7796.bam.md5sum	122d6e79
Data/DragenGermline/Seq25-7796/germline_seq/Seq25-7796.fastqc_metrics.csv	bea97e4a
Data/DragenGermline/Seq25-7796/germline_seq/Seq25-7796.fragment_length_hist.csv	b9e9b940
Data/DragenGermline/Seq25-7796/germline_seq/Seq25-7796.insert-stats.tab	540a3f1b
Data/DragenGermline/Seq25-7796/germline_seq/Seq25-7796.mapping_metrics.csv	a4339b7e
Data/DragenGermline/Seq25-7796/germline_seq/Seq25-7796.ploidy_estimation_metrics.csv	c8298bb2
Data/DragenGermline/Seq25-7796/germline_seq/Seq25-7796.ploidy.vcf.gz	89d226b4
Data/DragenGermline/Seq25-7796/germline_seq/Seq25-7796.ploidy.vcf.gz.md5sum	40a8dc53
Data/DragenGermline/Seq25-7796/germline_seq/Seq25-7796.ploidy.vcf.gz.tbi	34584eaf
Data/DragenGermline/Seq25-7796/germline_seq/Seq25-7796.trimmer_metrics.csv	9d2c15a2
Data/DragenGermline/Seq25-7796/germline_seq/Seq25-7796.wgs_contig_mean_cov.csv	ef24b043
Data/DragenGermline/Seq25-7796/germline_seq/Seq25-7796.wgs_coverage_metrics.csv	9bb4bb3f
Data/DragenGermline/Seq25-7796/germline_seq/Seq25-7796.wgs_fine_hist.csv	f1621efa
Data/DragenGermline/Seq25-7796/germline_seq/Seq25-7796.wgs_hist.csv	f3d548e9
Data/DragenGermline/Seq25-7796/germline_seq/Seq25-7796.wgs_overall_mean_cov.csv	14277099
Data/DragenGermline/Seq25-7796/logs/bcl2fastq.dragen_events.csv	c4c7706a
Data/DragenGermline/Seq25-7796/logs/cmdline_0583191.txt	7eac4b74
Data/DragenGermline/Seq25-7796/logs/cmdline_3752720.txt	096913d3
Data/DragenGermline/Seq25-7796/logs/DCKR_RG-stderr_0583191.txt	7cfd0ac5
Data/DragenGermline/Seq25-7796/logs/DCKR_RG-stdout_0583191.txt	483bf5f3
Data/DragenGermline/Seq25-7796/logs/P2FSW-stderr_3752720.txt	32d70693
Data/DragenGermline/Seq25-7796/logs/P2FSW-stdout_3752720.txt	5943355a
Data/DragenGermline/Seq25-8049/germline_seq/report.html	57ff9392
Data/DragenGermline/Seq25-8049/germline_seq/Seq25-8049.bam	84958d84
Data/DragenGermline/Seq25-8049/germline_seq/Seq25-8049.bam.bai	6a67dca7
Data/DragenGermline/Seq25-8049/germline_seq/Seq25-8049.bam.md5sum	05209ae2
Data/DragenGermline/Seq25-8049/germline_seq/Seq25-8049.fastqc_metrics.csv	53cc5bd6
Data/DragenGermline/Seq25-8049/germline_seq/Seq25-8049.fragment_length_hist.csv	22e1cc92
Data/DragenGermline/Seq25-8049/germline_seq/Seq25-8049.insert-stats.tab	84535513
Data/DragenGermline/Seq25-8049/germline_seq/Seq25-8049.mapping_metrics.csv	ab2b7fbf
Data/DragenGermline/Seq25-8049/germline_seq/Seq25-8049.ploidy_estimation_metrics.csv	ecd3dcb1
Data/DragenGermline/Seq25-8049/germline_seq/Seq25-8049.ploidy.vcf.gz	675fe3d4
Data/DragenGermline/Seq25-8049/germline_seq/Seq25-8049.ploidy.vcf.gz.md5sum	00dda37f
Data/DragenGermline/Seq25-8049/germline_seq/Seq25-8049.ploidy.vcf.gz.tbi	dc751b69
Data/DragenGermline/Seq25-8049/germline_seq/Seq25-8049.trimmer_metrics.csv	8f535df2
Data/DragenGermline/Seq25-8049/germline_seq/Seq25-8049.wgs_contig_mean_cov.csv	4f1529e2
Data/DragenGermline/Seq25-8049/germline_seq/Seq25-8049.wgs_coverage_metrics.csv	c1d7a986
Data/DragenGermline/Seq25-8049/germline_seq/Seq25-8049.wgs_fine_hist.csv	79a5ef16
Data/DragenGermline/Seq25-8049/germline_seq/Seq25-8049.wgs_hist.csv	10938b41
Data/DragenGermline/Seq25-8049/germline_seq/Seq25-8049.wgs_overall_mean_cov.csv	51f8cb54
Data/DragenGermline/Seq25-8049/logs/bcl2fastq.dragen_events.csv	0885ae98
Data/DragenGermline/Seq25-8049/logs/cmdline_0598424.txt	cd425cc9
Data/DragenGermline/Seq25-8049/logs/cmdline_3752721.txt	25b2c1e0
Data/DragenGermline/Seq25-8049/logs/DCKR_RG-stderr_0598424.txt	7cfd0ac5
Data/DragenGermline/Seq25-8049/logs/DCKR_RG-stdout_0598424.txt	d45f21c8
Data/DragenGermline/Seq25-8049/logs/P2FSW-stderr_3752721.txt	32d70693
Data/DragenGermline/Seq25-8049/logs/P2FSW-stdout_3752721.txt	a9095990
Data/DragenGermline/Seq25-8143/germline_seq/report.html	57302493
Data/DragenGermline/Seq25-8143/germline_seq/Seq25-8143.bam	c49f1c13
Data/DragenGermline/Seq25-8143/germline_seq/Seq25-8143.bam.bai	99618a8a
Data/DragenGermline/Seq25-8143/germline_seq/Seq25-8143.bam.md5sum	da1b0e8b
Data/DragenGermline/Seq25-8143/germline_seq/Seq25-8143.fastqc_metrics.csv	31e7f558
Data/DragenGermline/Seq25-8143/germline_seq/Seq25-8143.fragment_length_hist.csv	9743e505
Data/DragenGermline/Seq25-8143/germline_seq/Seq25-8143.insert-stats.tab	efcc78ab
Data/DragenGermline/Seq25-8143/germline_seq/Seq25-8143.mapping_metrics.csv	3f37ade5
Data/DragenGermline/Seq25-8143/germline_seq/Seq25-8143.ploidy_estimation_metrics.csv	2f74e121
Data/DragenGermline/Seq25-8143/germline_seq/Seq25-8143.ploidy.vcf.gz	9cca33e0
Data/DragenGermline/Seq25-8143/germline_seq/Seq25-8143.ploidy.vcf.gz.md5sum	93608b2c
Data/DragenGermline/Seq25-8143/germline_seq/Seq25-8143.ploidy.vcf.gz.tbi	877847d3
Data/DragenGermline/Seq25-8143/germline_seq/Seq25-8143.trimmer_metrics.csv	5991ff47
Data/DragenGermline/Seq25-8143/germline_seq/Seq25-8143.wgs_contig_mean_cov.csv	43ea2938
Data/DragenGermline/Seq25-8143/germline_seq/Seq25-8143.wgs_coverage_metrics.csv	17040b3d
Data/DragenGermline/Seq25-8143/germline_seq/Seq25-8143.wgs_fine_hist.csv	9512f0c6
Data/DragenGermline/Seq25-8143/germline_seq/Seq25-8143.wgs_hist.csv	b5d5b5d9
Data/DragenGermline/Seq25-8143/germline_seq/Seq25-8143.wgs_overall_mean_cov.csv	ac991699
Data/DragenGermline/Seq25-8143/logs/bcl2fastq.dragen_events.csv	aef64fc3
Data/DragenGermline/Seq25-8143/logs/cmdline_0583164.txt	39249e96
Data/DragenGermline/Seq25-8143/logs/cmdline_3752718.txt	f4531758
Data/DragenGermline/Seq25-8143/logs/DCKR_RG-stderr_0583164.txt	7cfd0ac5
Data/DragenGermline/Seq25-8143/logs/DCKR_RG-stdout_0583164.txt	82e8f503
Data/DragenGermline/Seq25-8143/logs/P2FSW-stderr_3752718.txt	32d70693
Data/DragenGermline/Seq25-8143/logs/P2FSW-stdout_3752718.txt	ddc68a82
Data/DragenGermline/Seq25-8260/germline_seq/report.html	c00052c5
Data/DragenGermline/Seq25-8260/germline_seq/Seq25-8260.bam	b3864a21
Data/DragenGermline/Seq25-8260/germline_seq/Seq25-8260.bam.bai	3a07a0ce
Data/DragenGermline/Seq25-8260/germline_seq/Seq25-8260.bam.md5sum	a517299a
Data/DragenGermline/Seq25-8260/germline_seq/Seq25-8260.fastqc_metrics.csv	7be54264
Data/DragenGermline/Seq25-8260/germline_seq/Seq25-8260.fragment_length_hist.csv	950be812
Data/DragenGermline/Seq25-8260/germline_seq/Seq25-8260.insert-stats.tab	6bd4f036
Data/DragenGermline/Seq25-8260/germline_seq/Seq25-8260.mapping_metrics.csv	b5328923
Data/DragenGermline/Seq25-8260/germline_seq/Seq25-8260.ploidy_estimation_metrics.csv	42fef1e5
Data/DragenGermline/Seq25-8260/germline_seq/Seq25-8260.ploidy.vcf.gz	334bc2f8
Data/DragenGermline/Seq25-8260/germline_seq/Seq25-8260.ploidy.vcf.gz.md5sum	68d7dbc4
Data/DragenGermline/Seq25-8260/germline_seq/Seq25-8260.ploidy.vcf.gz.tbi	f3f1e94f
Data/DragenGermline/Seq25-8260/germline_seq/Seq25-8260.trimmer_metrics.csv	15ef81ca
Data/DragenGermline/Seq25-8260/germline_seq/Seq25-8260.wgs_contig_mean_cov.csv	1ca3c97b
Data/DragenGermline/Seq25-8260/germline_seq/Seq25-8260.wgs_coverage_metrics.csv	95502be6
Data/DragenGermline/Seq25-8260/germline_seq/Seq25-8260.wgs_fine_hist.csv	597203c6
Data/DragenGermline/Seq25-8260/germline_seq/Seq25-8260.wgs_hist.csv	d0f98707
Data/DragenGermline/Seq25-8260/germline_seq/Seq25-8260.wgs_overall_mean_cov.csv	c562bb6d
Data/DragenGermline/Seq25-8260/logs/bcl2fastq.dragen_events.csv	c1e09da6
Data/DragenGermline/Seq25-8260/logs/cmdline_0291814.txt	83eba2e7
Data/DragenGermline/Seq25-8260/logs/cmdline_0598464.txt	c6c6a194
Data/DragenGermline/Seq25-8260/logs/DCKR_RG-stderr_0598464.txt	7cfd0ac5
Data/DragenGermline/Seq25-8260/logs/DCKR_RG-stdout_0598464.txt	513b7ccb
Data/DragenGermline/Seq25-8260/logs/P2FSW-stderr_0291814.txt	32d70693
Data/DragenGermline/Seq25-8260/logs/P2FSW-stdout_0291814.txt	b5bd387f
Data/DragenGermline/Seq25-8297/germline_seq/report.html	60a5ec63
Data/DragenGermline/Seq25-8297/germline_seq/Seq25-8297.bam	f6a32e76
Data/DragenGermline/Seq25-8297/germline_seq/Seq25-8297.bam.bai	f00eebdc
Data/DragenGermline/Seq25-8297/germline_seq/Seq25-8297.bam.md5sum	5c5cd9a8
Data/DragenGermline/Seq25-8297/germline_seq/Seq25-8297.fastqc_metrics.csv	14804b7e
Data/DragenGermline/Seq25-8297/germline_seq/Seq25-8297.fragment_length_hist.csv	c8a1b49c
Data/DragenGermline/Seq25-8297/germline_seq/Seq25-8297.insert-stats.tab	0e0c2f2c
Data/DragenGermline/Seq25-8297/germline_seq/Seq25-8297.mapping_metrics.csv	7479e5b3
Data/DragenGermline/Seq25-8297/germline_seq/Seq25-8297.ploidy_estimation_metrics.csv	3e470527
Data/DragenGermline/Seq25-8297/germline_seq/Seq25-8297.ploidy.vcf.gz	c702a2bc
Data/DragenGermline/Seq25-8297/germline_seq/Seq25-8297.ploidy.vcf.gz.md5sum	63314843
Data/DragenGermline/Seq25-8297/germline_seq/Seq25-8297.ploidy.vcf.gz.tbi	82e857b6
Data/DragenGermline/Seq25-8297/germline_seq/Seq25-8297.trimmer_metrics.csv	8a62a431
Data/DragenGermline/Seq25-8297/germline_seq/Seq25-8297.wgs_contig_mean_cov.csv	e13af66f
Data/DragenGermline/Seq25-8297/germline_seq/Seq25-8297.wgs_coverage_metrics.csv	a95671be
Data/DragenGermline/Seq25-8297/germline_seq/Seq25-8297.wgs_fine_hist.csv	e2465552
Data/DragenGermline/Seq25-8297/germline_seq/Seq25-8297.wgs_hist.csv	0e3e5761
Data/DragenGermline/Seq25-8297/germline_seq/Seq25-8297.wgs_overall_mean_cov.csv	e7d26177
Data/DragenGermline/Seq25-8297/logs/bcl2fastq.dragen_events.csv	0ca605df
Data/DragenGermline/Seq25-8297/logs/cmdline_0419919.txt	32ab39a1
Data/DragenGermline/Seq25-8297/logs/cmdline_0598518.txt	29751f0d
Data/DragenGermline/Seq25-8297/logs/DCKR_RG-stderr_0598518.txt	7cfd0ac5
